"Column Name","Label"
"S2504_C04_032M","Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C04_032MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C04_032EA","Annotation of Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C05_032E","Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C05_032M","Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C05_032MA","Annotation of Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C05_032EA","Annotation of Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C06_032E","Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C06_032M","Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C06_032MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C06_032EA","Annotation of Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Utility gas"
"S2504_C01_033E","Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C01_033EA","Annotation of Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C01_033M","Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C01_033MA","Annotation of Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C02_033E","Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C02_033EA","Annotation of Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C02_033M","Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C02_033MA","Annotation of Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C03_033E","Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C03_033EA","Annotation of Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C03_033M","Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C03_033MA","Annotation of Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C04_033E","Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C04_033M","Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C04_033MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C04_033EA","Annotation of Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C05_033E","Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C05_033M","Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C05_033MA","Annotation of Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C05_033EA","Annotation of Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C06_033E","Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C06_033M","Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C06_033MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C06_033EA","Annotation of Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Bottled, tank, or LP gas"
"S2504_C01_034E","Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C01_034EA","Annotation of Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C01_034M","Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C01_034MA","Annotation of Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C02_034E","Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C02_034EA","Annotation of Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C02_034M","Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C02_034MA","Annotation of Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C03_034E","Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C03_034M","Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C03_034MA","Annotation of Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C03_034EA","Annotation of Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C04_034E","Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C04_034EA","Annotation of Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C04_034M","Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C04_034MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C05_034E","Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C05_034M","Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C05_034MA","Annotation of Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C05_034EA","Annotation of Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C06_034E","Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C06_034M","Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C06_034MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Electricity"
"S2504_C06_034EA","Annotation of Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Electricity"
"S2504_C01_035E","Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C01_035M","Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C01_035MA","Annotation of Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C01_035EA","Annotation of Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C02_035E","Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C02_035EA","Annotation of Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C02_035M","Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C02_035MA","Annotation of Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C03_035E","Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C03_035M","Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C03_035MA","Annotation of Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C03_035EA","Annotation of Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C04_035E","Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C04_035M","Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C04_035MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C04_035EA","Annotation of Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C05_035E","Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C05_035EA","Annotation of Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C05_035M","Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C05_035MA","Annotation of Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C06_035E","Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C06_035EA","Annotation of Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C06_035M","Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C06_035MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Fuel oil, kerosene, etc."
"S2504_C01_036E","Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C01_036M","Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C01_036MA","Annotation of Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C01_036EA","Annotation of Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C02_036E","Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C02_036EA","Annotation of Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C02_036M","Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C02_036MA","Annotation of Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C03_036E","Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C03_036M","Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C03_036MA","Annotation of Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C03_036EA","Annotation of Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C04_036E","Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C04_036M","Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C04_036MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C04_036EA","Annotation of Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C05_036E","Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C05_036M","Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C05_036MA","Annotation of Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C05_036EA","Annotation of Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C06_036E","Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C06_036EA","Annotation of Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C06_036M","Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C06_036MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!Coal or coke"
"S2504_C01_037E","Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C01_037EA","Annotation of Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C01_037M","Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C01_037MA","Annotation of Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C02_037E","Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C02_037M","Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C02_037MA","Annotation of Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C02_037EA","Annotation of Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C03_037E","Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C03_037EA","Annotation of Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C03_037M","Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C03_037MA","Annotation of Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C04_037E","Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C04_037M","Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C04_037MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C04_037EA","Annotation of Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C05_037E","Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C05_037M","Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C05_037MA","Annotation of Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C05_037EA","Annotation of Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C06_037E","Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C06_037M","Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C06_037MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C06_037EA","Annotation of Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!All other fuels"
"S2504_C01_038E","Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C01_038EA","Annotation of Occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C01_038M","Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C01_038MA","Annotation of Occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C02_038E","Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C02_038M","Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C02_038MA","Annotation of Percent occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C02_038EA","Annotation of Percent occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C03_038E","Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C03_038EA","Annotation of Owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C03_038M","Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C03_038MA","Annotation of Owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C04_038E","Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C04_038M","Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C04_038MA","Annotation of Percent owner-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C04_038EA","Annotation of Percent owner-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C05_038E","Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C05_038M","Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C05_038MA","Annotation of Renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C05_038EA","Annotation of Renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C06_038E","Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C06_038EA","Annotation of Percent renter-occupied housing units!!Estimate!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C06_038M","Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
"S2504_C06_038MA","Annotation of Percent renter-occupied housing units!!Margin of Error!!HOUSE HEATING FUEL!!No fuel used"
