"Column Name","Label"
"S0701PR_C04_020M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0701PR_C04_020MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0701PR_C04_020EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Some other race"
"S0701PR_C04_021E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0701PR_C04_021EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0701PR_C04_021M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0701PR_C04_021MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races"
"S0701PR_C04_022E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0701PR_C04_022M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0701PR_C04_022MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0701PR_C04_022EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)"
"S0701PR_C04_023E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0701PR_C04_023M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0701PR_C04_023MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0701PR_C04_023EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino"
"S0701PR_C04_024E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Native"
"S0701PR_C04_024EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Native"
"S0701PR_C04_024M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Native"
"S0701PR_C04_024MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Native"
"S0701PR_C04_025E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born"
"S0701PR_C04_025EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born"
"S0701PR_C04_025M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born"
"S0701PR_C04_025MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born"
"S0701PR_C04_026E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen"
"S0701PR_C04_026M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen"
"S0701PR_C04_026MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen"
"S0701PR_C04_026EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Naturalized U.S. citizen"
"S0701PR_C04_027E","Estimate!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen"
"S0701PR_C04_027M","Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen"
"S0701PR_C04_027MA","Annotation of Margin of Error!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen"
"S0701PR_C04_027EA","Annotation of Estimate!!Moved; from the U.S.!!Population 1 year and over!!NATIVITY AND CITIZENSHIP STATUS!!Foreign born!!Not a U.S. citizen"
"S0701PR_C04_028E","Estimate!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over"
"S0701PR_C04_028M","Margin of Error!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over"
"S0701PR_C04_028MA","Annotation of Margin of Error!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over"
"S0701PR_C04_028EA","Annotation of Estimate!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over"
"S0701PR_C04_029E","Estimate!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0701PR_C04_029M","Margin of Error!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0701PR_C04_029MA","Annotation of Margin of Error!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0701PR_C04_029EA","Annotation of Estimate!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Never married"
"S0701PR_C04_030E","Estimate!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0701PR_C04_030M","Margin of Error!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0701PR_C04_030MA","Annotation of Margin of Error!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0701PR_C04_030EA","Annotation of Estimate!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Now married, except separated"
"S0701PR_C04_031E","Estimate!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0701PR_C04_031M","Margin of Error!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0701PR_C04_031MA","Annotation of Margin of Error!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0701PR_C04_031EA","Annotation of Estimate!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Divorced or separated"
"S0701PR_C04_032E","Estimate!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0701PR_C04_032M","Margin of Error!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0701PR_C04_032MA","Annotation of Margin of Error!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0701PR_C04_032EA","Annotation of Estimate!!Moved; from the U.S.!!MARITAL STATUS!!Population 15 years and over!!Widowed"
"S0701PR_C04_033E","Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0701PR_C04_033M","Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0701PR_C04_033MA","Annotation of Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0701PR_C04_033EA","Annotation of Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over"
"S0701PR_C04_034E","Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0701PR_C04_034M","Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0701PR_C04_034MA","Annotation of Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0701PR_C04_034EA","Annotation of Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate"
"S0701PR_C04_035E","Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0701PR_C04_035EA","Annotation of Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0701PR_C04_035M","Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0701PR_C04_035MA","Annotation of Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)"
"S0701PR_C04_036E","Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0701PR_C04_036M","Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0701PR_C04_036MA","Annotation of Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0701PR_C04_036EA","Annotation of Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree"
"S0701PR_C04_037E","Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0701PR_C04_037EA","Annotation of Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0701PR_C04_037M","Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0701PR_C04_037MA","Annotation of Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree"
"S0701PR_C04_038E","Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0701PR_C04_038M","Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0701PR_C04_038MA","Annotation of Margin of Error!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0701PR_C04_038EA","Annotation of Estimate!!Moved; from the U.S.!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree"
"S0701PR_C04_039E","Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over"
"S0701PR_C04_039M","Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over"
"S0701PR_C04_039MA","Annotation of Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over"
"S0701PR_C04_039EA","Annotation of Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over"
"S0701PR_C04_040E","Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$1 to $9,999 or loss"
"S0701PR_C04_040M","Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$1 to $9,999 or loss"
"S0701PR_C04_040MA","Annotation of Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$1 to $9,999 or loss"
"S0701PR_C04_040EA","Annotation of Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$1 to $9,999 or loss"
"S0701PR_C04_041E","Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$10,000 to $14,999"
"S0701PR_C04_041M","Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$10,000 to $14,999"
"S0701PR_C04_041MA","Annotation of Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$10,000 to $14,999"
"S0701PR_C04_041EA","Annotation of Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$10,000 to $14,999"
"S0701PR_C04_042E","Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$15,000 to $24,999"
"S0701PR_C04_042M","Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$15,000 to $24,999"
"S0701PR_C04_042MA","Annotation of Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$15,000 to $24,999"
"S0701PR_C04_042EA","Annotation of Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$15,000 to $24,999"
"S0701PR_C04_043E","Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C04_043M","Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C04_043MA","Annotation of Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C04_043EA","Annotation of Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$25,000 to $34,999"
"S0701PR_C04_044E","Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C04_044M","Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C04_044MA","Annotation of Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C04_044EA","Annotation of Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$35,000 to $49,999"
"S0701PR_C04_045E","Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C04_045EA","Annotation of Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C04_045M","Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C04_045MA","Annotation of Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$50,000 to $64,999"
"S0701PR_C04_046E","Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C04_046M","Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C04_046MA","Annotation of Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C04_046EA","Annotation of Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$65,000 to $74,999"
"S0701PR_C04_047E","Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C04_047EA","Annotation of Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C04_047M","Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C04_047MA","Annotation of Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!$75,000 or more"
"S0701PR_C04_048E","Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C04_048EA","Annotation of Estimate!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C04_048M","Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C04_048MA","Annotation of Margin of Error!!Moved; from the U.S.!!INDIVIDUAL INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 15 years and over!!Median income (dollars)"
"S0701PR_C04_049E","Estimate!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C04_049M","Margin of Error!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C04_049MA","Annotation of Margin of Error!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C04_049EA","Annotation of Estimate!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined"
"S0701PR_C04_050E","Estimate!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C04_050M","Margin of Error!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C04_050MA","Annotation of Margin of Error!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C04_050EA","Annotation of Estimate!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!Below 100 percent of the poverty level"
"S0701PR_C04_051E","Estimate!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C04_051M","Margin of Error!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C04_051MA","Annotation of Margin of Error!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C04_051EA","Annotation of Estimate!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!100 to 149 percent of the poverty level"
"S0701PR_C04_052E","Estimate!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C04_052EA","Annotation of Estimate!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C04_052M","Margin of Error!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C04_052MA","Annotation of Margin of Error!!Moved; from the U.S.!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population 1 year and over for whom poverty status is determined!!At or above 150 percent of the poverty level"
"S0701PR_C04_053E","Estimate!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C04_053M","Margin of Error!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C04_053MA","Annotation of Margin of Error!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C04_053EA","Annotation of Estimate!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units"
"S0701PR_C04_054E","Estimate!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C04_054M","Margin of Error!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C04_054MA","Annotation of Margin of Error!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C04_054EA","Annotation of Estimate!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in owner-occupied housing units"
"S0701PR_C04_055E","Estimate!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C04_055M","Margin of Error!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C04_055MA","Annotation of Margin of Error!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C04_055EA","Annotation of Estimate!!Moved; from the U.S.!!HOUSING TENURE!!Population 1 year and over in housing units!!Householder lived in renter-occupied housing units"
"S0701PR_C04_056E","Estimate!!Moved; from the U.S.!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C04_056M","Margin of Error!!Moved; from the U.S.!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C04_056MA","Annotation of Margin of Error!!Moved; from the U.S.!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C04_056EA","Annotation of Estimate!!Moved; from the U.S.!!PERCENT ALLOCATED!!Residence 1 year ago"
"S0701PR_C05_001E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over"
"S0701PR_C05_001M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over"
"S0701PR_C05_001MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over"
"S0701PR_C05_001EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over"
"S0701PR_C05_002E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C05_002M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C05_002MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C05_002EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!1 to 4 years"
"S0701PR_C05_003E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C05_003M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C05_003MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C05_003EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!5 to 17 years"
"S0701PR_C05_004E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C05_004EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C05_004M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C05_004MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!18 to 24 years"
"S0701PR_C05_005E","Estimate!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C05_005M","Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C05_005MA","Annotation of Margin of Error!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!25 to 34 years"
"S0701PR_C05_005EA","Annotation of Estimate!!Moved; from outside Puerto Rico and the U.S.!!Population 1 year and over!!AGE!!25 to 34 years"
